20220422_MDE_NB_verduras_W16,20220422_MDE_NB_frutas_W16,20220422_MDE_NB_tuberculos_W16,20220422_MDE_NB_contenedores_W16,20220422_MDE_NB_vasos_W16,20220422_MDE_NB_cubiertosypitillos_W16,20220422_MDE_NB_platosybandejas_W16,20220422_MDE_NB_empaqueyenvoltura_W16,20220422_MDE_NB_bolsas_W16,20220422_MDE_NB_bebidassinalcohol_W16,20220422_MDE_NB_huevos_W16,20220422_MDE_NB_leches_W16,20220422_MDE_NB_cremas_W16,20220422_MDE_NB_derivadoslacteos_W16
128544608.0,128999109.0,118025893.0,129005786.0,140900671.0,125462525.0,125945762.0,121943975.0,126834582.0,126619050.0,126661897.0,140888186.0,120293330.0,139384736.0
128989025.0,118443720.0,126428841.0,120133851.0,133232960.0,138549244.0,121943975.0,121821096.0,129120156.0,129527212.0,137999625.0,125044863.0,120117204.0,125945762.0
121767779.0,132779720.0,120225451.0,121800926.0,124852547.0,142931966.0,121821096.0,121153450.0,142436254.0,142970286.0,118510864.0,137169024.0,147257304.0,121943975.0
118503267.0,142442185.0,147527340.0,130844896.0,123058500.0,138549251.0,121153450.0,128427947.0,145295262.0,132748714.0,120173841.0,118012035.0,130263001.0,121821096.0
127842148.0,136046288.0,122330797.0,121239773.0,124389706.0,124286988.0,128427947.0,132241325.0,117999520.0,141759918.0,120370457.0,126810248.0,128427997.0,121153450.0
146626422.0,127375056.0,132253359.0,124852450.0,134695246.0,126699533.0,132241325.0,124323759.0,139384736.0,140408246.0,127808802.0,118417547.0,118478819.0,128427947.0
125128567.0,119811795.0,118552240.0,120764647.0,121268559.0,120240142.0,124323759.0,118564784.0,125945762.0,125463991.0,120698147.0,125872267.0,124880872.0,119723949.0
143124344.0,120733395.0,132230833.0,137570537.0,120056146.0,118016015.0,118564784.0,138143665.0,121943975.0,134542776.0,118428966.0,129075339.0,118511592.0,132241325.0
139759480.0,118515413.0,118494898.0,120621293.0,130894165.0,127424526.0,138143665.0,123652020.0,121821096.0,124835257.0,122361126.0,128157836.0,141645801.0,124323759.0
118024058.0,123190996.0,127819450.0,118950129.0,118090070.0,118564881.0,123652020.0,121325495.0,121153450.0,136107448.0,119698726.0,128604303.0,125937647.0,118564784.0
120219515.0,128997079.0,128452288.0,125470962.0,124475735.0,120133649.0,121325495.0,133937079.0,128427947.0,118906295.0,129029431.0,135125142.0,119687153.0,138143665.0
119644027.0,118433496.0,128999109.0,143509748.0,145918297.0,145147929.0,133937079.0,118405050.0,119723949.0,120620476.0,118404413.0,119666839.0,126642161.0,123652020.0
142442365.0,120643287.0,118443720.0,145217786.0,118503778.0,132761633.0,118405050.0,128030650.0,132241325.0,135065020.0,135247167.0,120780955.0,123217907.0,121325495.0
118003582.0,133922519.0,132779720.0,137119995.0,121989477.0,133249057.0,128030650.0,134739903.0,124323759.0,117956033.0,131650887.0,139171996.0,127776757.0,133937079.0
119611266.0,134676186.0,136046288.0,118528259.0,135248231.0,120678435.0,134739903.0,138692548.0,118564784.0,145216962.0,121238863.0,125057182.0,120637430.0,118405050.0
119660423.0,124260060.0,127375056.0,120121609.0,138234218.0,135067686.0,138692548.0,128468934.0,138143665.0,128433601.0,141743441.0,146897056.0,125007864.0,128030650.0
118519689.0,146722526.0,119811795.0,126847242.0,118385004.0,117966888.0,128468934.0,133158854.0,123652020.0,118046147.0,117970264.0,127973538.0,119695356.0,128640958.0
125046671.0,124260063.0,120733395.0,120609034.0,118524272.0,139368490.0,133158854.0,146147273.0,121325495.0,130786757.0,129488217.0,118528163.0,125462525.0,134739903.0
131651472.0,118580960.0,118515413.0,120273164.0,120121718.0,120653871.0,146147273.0,119609290.0,133937079.0,118048200.0,119772506.0,134129830.0,138549244.0,138692548.0
124268435.0,124407519.0,123190996.0,118532366.0,122354046.0,135997488.0,119609290.0,124377035.0,118405050.0,128386514.0,125891935.0,129071270.0,142931966.0,128468934.0
137138070.0,126695139.0,128997079.0,118503696.0,128051586.0,118941749.0,124377035.0,129529809.0,128030650.0,130942418.0,128652640.0,126797992.0,138549251.0,133158854.0
126834582.0,123104996.0,118433496.0,120654100.0,125606279.0,126601273.0,129529809.0,120293330.0,128640958.0,133162455.0,140383585.0,125474984.0,124286988.0,146147273.0
146595740.0,130952937.0,120643287.0,133560598.0,139843977.0,134789178.0,120293330.0,120117204.0,134739903.0,132154840.0,129021284.0,117995690.0,126699533.0,119609290.0
145295262.0,134033129.0,133922519.0,139761943.0,121248138.0,140310591.0,120117204.0,147257304.0,138692548.0,118939097.0,119764332.0,132360364.0,120240142.0,124377035.0
134213534.0,136595179.0,124839644.0,122312984.0,129489290.0,118528064.0,147257304.0,130263001.0,128468934.0,127292890.0,133895538.0,126879917.0,127424526.0,129529809.0
117999520.0,121722604.0,124260060.0,133986586.0,124438924.0,134076481.0,130263001.0,128427997.0,133158854.0,125361625.0,131528056.0,140855472.0,118564881.0,120293330.0
132042657.0,118580973.0,125503198.0,127822107.0,118569360.0,121182277.0,128427997.0,127244253.0,146147273.0,129949145.0,132789624.0,131012790.0,120133649.0,120117204.0
139384736.0,138585838.0,124260063.0,124856608.0,137111953.0,129542214.0,127244253.0,118478819.0,119609290.0,124319197.0,132175227.0,132135095.0,145147929.0,147257304.0
121943975.0,135210735.0,118580960.0,139823394.0,123091345.0,120248391.0,118478819.0,124880872.0,124377035.0,119647711.0,130979195.0,134510777.0,132761633.0,130263001.0
121153450.0,140895983.0,124407519.0,129521954.0,136558993.0,127969352.0,124880872.0,118511592.0,129529809.0,120827359.0,119772547.0,124442812.0,133249057.0,128427997.0
118564784.0,118896369.0,126695139.0,118032677.0,134035862.0,127330380.0,118511592.0,141645801.0,120293330.0,123631072.0,124876187.0,120109245.0,120678435.0,118478819.0
133937079.0,121933555.0,123104996.0,119601445.0,128625050.0,118085708.0,141645801.0,125937647.0,120117204.0,131726818.0,124867999.0,138758334.0,135067686.0,124880872.0
134107066.0,133891828.0,138559204.0,136087849.0,132733343.0,127989836.0,125937647.0,126642161.0,147257304.0,127296995.0,119199139.0,146696391.0,117966888.0,118511592.0
118405050.0,146812662.0,129099495.0,124832042.0,146561441.0,131672144.0,119687153.0,123217907.0,130263001.0,125464036.0,123065766.0,120285385.0,139368490.0,141645801.0
131563458.0,119746296.0,130952937.0,118434091.0,133147042.0,118425684.0,126642161.0,127776757.0,128427997.0,126395880.0,132748714.0,128407756.0,120653871.0,125937647.0
138692548.0,130926329.0,134033129.0,138754344.0,139753895.0,127981656.0,123217907.0,120637430.0,127244253.0,133926378.0,134542776.0,133654733.0,135997488.0,119687153.0
133935045.0,145364729.0,121722604.0,123345199.0,123808173.0,138127457.0,127776757.0,125007864.0,118478819.0,118529514.0,118027711.0,122407119.0,118941749.0,126642161.0
128468934.0,117966587.0,135210735.0,146630960.0,120281518.0,124393570.0,120637430.0,119695356.0,124880872.0,118412780.0,145216962.0,118028496.0,126601273.0,123217907.0
125415365.0,118527738.0,121933555.0,124393779.0,127252912.0,124979300.0,125007864.0,125462525.0,118511592.0,129598957.0,140285383.0,124852436.0,134789178.0,127776757.0
118046662.0,140826362.0,133891828.0,147548468.0,118036913.0,139266155.0,119695356.0,138549244.0,141645801.0,145432047.0,136074707.0,129087701.0,140310591.0,120637430.0
146147273.0,117989115.0,146812662.0,118438201.0,125393330.0,124332140.0,125462525.0,142931966.0,125937647.0,118556144.0,127292890.0,124946646.0,118528064.0,125007864.0
119609290.0,123115267.0,119746296.0,118044988.0,118389170.0,123746412.0,138549244.0,138549251.0,119687153.0,124802549.0,124319197.0,138004695.0,134076481.0,119695356.0
124377035.0,126672646.0,130926329.0,118520124.0,126794166.0,118413421.0,142931966.0,124286988.0,126642161.0,137133558.0,125908445.0,138594520.0,129275968.0,125462525.0
121290701.0,118015751.0,145936122.0,118950207.0,119667128.0,123824245.0,138549251.0,126699533.0,123217907.0,123299320.0,123631072.0,131012825.0,121182277.0,138549244.0
124284878.0,133121799.0,117966587.0,140900671.0,139893177.0,118904949.0,124286988.0,120240142.0,127776757.0,131010040.0,118412780.0,129005786.0,129542214.0,142931966.0
120293330.0,124251911.0,145364729.0,133232960.0,124598715.0,140888186.0,126699533.0,118016015.0,120637430.0,120716794.0,124802549.0,120133851.0,127969352.0,138549251.0
120117204.0,122312458.0,118527738.0,124852547.0,132684225.0,125044863.0,120240142.0,127424526.0,125007864.0,124442107.0,124442107.0,128461021.0,127330380.0,124286988.0
134086615.0,125001480.0,117989115.0,123058500.0,142272963.0,118012035.0,118016015.0,118564881.0,119695356.0,118044159.0,118044159.0,129124574.0,118085708.0,126699533.0
147257304.0,139177742.0,123115267.0,118053190.0,128006596.0,126810248.0,127424526.0,120133649.0,125462525.0,133201411.0,132077076.0,121800926.0,127989836.0,120240142.0
128427997.0,133945102.0,126672646.0,121268559.0,118004173.0,118417547.0,118564881.0,145147929.0,138549244.0,119735812.0,143062550.0,130844896.0,131672144.0,118016015.0
139153378.0,131522319.0,133121799.0,120056146.0,135043534.0,125872267.0,145147929.0,132761633.0,142931966.0,122004996.0,142276122.0,121239773.0,141707351.0,127424526.0
118478819.0,141870868.0,125001480.0,142993747.0,118540751.0,129075339.0,132761633.0,133249057.0,138549251.0,124421636.0,124442150.0,126769373.0,127981656.0,118564881.0
118501352.0,132122389.0,123758346.0,130894165.0,130550226.0,128534668.0,133249057.0,120678435.0,124286988.0,120786436.0,140269094.0,124852450.0,138127457.0,120133649.0
118511592.0,121816853.0,122312458.0,118090070.0,138721747.0,128157836.0,120678435.0,135067686.0,126699533.0,136613381.0,124401193.0,120764647.0,124393570.0,145147929.0
141645801.0,127964949.0,121958158.0,128739671.0,146688469.0,134695056.0,135067686.0,117966888.0,120240142.0,138808841.0,129029678.0,120621293.0,124979300.0,132761633.0
120242160.0,132620053.0,139177742.0,120760665.0,141605334.0,128604303.0,117966888.0,139368490.0,118016015.0,138753543.0,118576688.0,118950129.0,139266155.0,133249057.0
119687153.0,130891544.0,133945102.0,145918297.0,124316122.0,135125142.0,139368490.0,120653871.0,127424526.0,130874890.0,121796158.0,125470962.0,124332140.0,120678435.0
126642161.0,121915163.0,139157262.0,121989477.0,138619354.0,119666839.0,120653871.0,135997488.0,118564881.0,123858444.0,128398922.0,143509748.0,123746412.0,135067686.0
123217907.0,121825052.0,134633234.0,135248231.0,130869724.0,120780955.0,135997488.0,118941749.0,120133649.0,125371917.0,124417617.0,145217786.0,118413421.0,117966888.0
142225393.0,125570844.0,132122389.0,138234218.0,118520287.0,139171996.0,118941749.0,126601273.0,145147929.0,124378637.0,132281937.0,137119995.0,123824245.0,139368490.0
124981234.0,132808476.0,121816853.0,118385004.0,132700640.0,125057182.0,126601273.0,134789178.0,132761633.0,133934608.0,122394195.0,118528259.0,118904949.0,120653871.0
120637430.0,120635165.0,127964949.0,135973230.0,119687649.0,146897056.0,134789178.0,140310591.0,133249057.0,140865041.0,128022100.0,120121609.0,140888186.0,135997488.0
131559412.0,118402851.0,130828056.0,118524272.0,130828769.0,127973538.0,140310591.0,118528064.0,120678435.0,118380049.0,138008146.0,126847242.0,125044863.0,118941749.0
135262196.0,122367780.0,123037465.0,120121718.0,123812323.0,118528163.0,118528064.0,134076481.0,135067686.0,120126992.0,138770005.0,120609034.0,137169024.0,126601273.0
127776757.0,126799653.0,130891544.0,122354046.0,124418531.0,134129830.0,134076481.0,129275968.0,117966888.0,124952084.0,117995096.0,120273164.0,118012035.0,134789178.0
139255793.0,146865956.0,121915163.0,139147649.0,132196843.0,129071270.0,129275968.0,121182277.0,139368490.0,125890074.0,135067232.0,118532366.0,126810248.0,140310591.0
119695356.0,133134122.0,121825052.0,128051586.0,123210220.0,126797992.0,121182277.0,129542214.0,120653871.0,127852058.0,119625319.0,118503696.0,118417547.0,118528064.0
125462525.0,118529835.0,127264539.0,121248138.0,124336623.0,117995690.0,129542214.0,120248391.0,135997488.0,136588828.0,139286122.0,120654100.0,125872267.0,134076481.0
,117991215.0,123793180.0,129489290.0,120117748.0,132360364.0,120248391.0,127969352.0,118941749.0,142460445.0,118412910.0,117987604.0,129075339.0,129275968.0
,128014127.0,125570844.0,124438924.0,118913527.0,126879917.0,127969352.0,127330380.0,126601273.0,120260127.0,145421935.0,133560598.0,128157836.0,121182277.0
,128069425.0,132808476.0,118569360.0,118946300.0,140855472.0,127330380.0,118085708.0,134789178.0,128028196.0,147379826.0,139761943.0,134695056.0,129542214.0
,119643954.0,118402851.0,137111953.0,120273406.0,119630003.0,118085708.0,127989836.0,140310591.0,143140390.0,128439930.0,133986586.0,128604303.0,120248391.0
,119748409.0,122367780.0,136558993.0,118016512.0,131012790.0,127989836.0,131672144.0,118528064.0,124442150.0,128448128.0,127822107.0,135125142.0,127969352.0
,119729978.0,126799653.0,132733343.0,120236546.0,132135095.0,131672144.0,118425684.0,134076481.0,124401193.0,128571024.0,124856608.0,119666839.0,127330380.0
,128575291.0,146865956.0,146561441.0,132200964.0,134510777.0,118425684.0,141707351.0,129275968.0,139175469.0,121321108.0,139823394.0,120780955.0,118085708.0
,131010363.0,132259621.0,139753895.0,142289415.0,124442812.0,141707351.0,127981656.0,121182277.0,120245805.0,133928596.0,129521954.0,139171996.0,127989836.0
,138153786.0,118529835.0,123808173.0,120621579.0,120109245.0,127981656.0,138127457.0,129542214.0,129029678.0,133985950.0,118032677.0,125057182.0,131672144.0
,120657726.0,117991215.0,120281518.0,127355405.0,138758334.0,138127457.0,124393570.0,120248391.0,131087925.0,118912671.0,119601445.0,146897056.0,118425684.0
,117968703.0,128014127.0,127252912.0,120281611.0,146696391.0,124393570.0,124979300.0,127969352.0,129113655.0,118552240.0,136087849.0,127973538.0,141707351.0
,128530240.0,128069425.0,118036913.0,132217363.0,120285385.0,124979300.0,139266155.0,127330380.0,127376953.0,118494898.0,118434091.0,118528163.0,127981656.0
,118456123.0,123230001.0,125393330.0,130857501.0,128407756.0,124332140.0,124332140.0,118085708.0,145354298.0,140326580.0,138754344.0,134129830.0,138127457.0
,123076415.0,118505265.0,118389170.0,131058209.0,133654733.0,123746412.0,123746412.0,127989836.0,130805308.0,127375056.0,146630960.0,126797992.0,124393570.0
,125005635.0,119748409.0,126794166.0,118413859.0,122407119.0,123824245.0,118413421.0,131672144.0,121796158.0,134076112.0,124393779.0,125474984.0,124979300.0
,133164868.0,119729978.0,119667128.0,126761510.0,118028496.0,118904949.0,123824245.0,118425684.0,146638399.0,128997079.0,147548468.0,117995690.0,139266155.0
,124483397.0,118456123.0,139893177.0,125110824.0,124852436.0,140888186.0,118904949.0,141707351.0,119604804.0,125441755.0,118438201.0,132360364.0,124332140.0
,123078472.0,120657726.0,124598715.0,118069806.0,129087701.0,125044863.0,140888186.0,127981656.0,135917128.0,126695139.0,118520124.0,126879917.0,123746412.0
,120110923.0,117968703.0,132684225.0,128010800.0,124946646.0,137169024.0,125044863.0,138127457.0,128398922.0,139319019.0,118950207.0,140855472.0,118413421.0
,132638540.0,128530240.0,142272963.0,141781553.0,138004695.0,118012035.0,137169024.0,124393570.0,142239308.0,121722604.0,140900671.0,119630003.0,123824245.0
,123060049.0,123076415.0,128006596.0,128416307.0,138594520.0,126810248.0,118012035.0,124979300.0,118435404.0,118896369.0,133232960.0,131012790.0,118904949.0
,123305812.0,125005635.0,118004173.0,128428600.0,131012825.0,118417547.0,126810248.0,139266155.0,125412942.0,145364729.0,124852547.0,132135095.0,140888186.0
,128071510.0,124483397.0,135043534.0,117328442.0,129005786.0,125872267.0,118417547.0,124332140.0,144395854.0,140826362.0,123058500.0,134510777.0,125044863.0
,132851546.0,128644935.0,118540751.0,125434427.0,120133851.0,129075339.0,125872267.0,123746412.0,124417617.0,123115267.0,118053190.0,124442812.0,137169024.0
,117985119.0,123078472.0,130550226.0,119724604.0,128461021.0,128534668.0,129075339.0,118413421.0,132281937.0,122312458.0,134695246.0,120109245.0,118012035.0
,128544608.0,120110923.0,138721747.0,120666686.0,129124574.0,128157836.0,128534668.0,123824245.0,138008146.0,133945102.0,121268559.0,138758334.0,126810248.0
,128989025.0,132638540.0,146688469.0,135961151.0,121800926.0,134695056.0,128157836.0,118904949.0,128022100.0,127964949.0,120056146.0,146696391.0,118417547.0
,138739552.0,123060049.0,141605334.0,138140224.0,130844896.0,128604303.0,134695056.0,140888186.0,138770005.0,133134122.0,142993747.0,120285385.0,125872267.0
,121767779.0,123305812.0,138619354.0,129014337.0,121239773.0,135125142.0,128604303.0,125044863.0,124296789.0,128014127.0,130894165.0,128407756.0,129075339.0
,118503267.0,128071510.0,118520287.0,121821762.0,126769373.0,119666839.0,135125142.0,137169024.0,120956504.0,123230001.0,118090070.0,133654733.0,128534668.0
,127842148.0,135266134.0,132700640.0,119601734.0,124852450.0,120780955.0,119666839.0,118012035.0,117995096.0,119748409.0,128739671.0,122407119.0,128157836.0
,133969774.0,132851546.0,119687649.0,118409803.0,120764647.0,125057182.0,120780955.0,126810248.0,134053464.0,120657726.0,124475735.0,118028496.0,128604303.0
,146626422.0,117985119.0,130828769.0,118917711.0,137570537.0,146897056.0,139171996.0,118417547.0,126682715.0,128530240.0,120760665.0,124852436.0,135125142.0
,125128567.0,138739552.0,143215074.0,128531029.0,120621293.0,127973538.0,125057182.0,125872267.0,136175193.0,124483397.0,145918297.0,129087701.0,119666839.0
,143124344.0,128989025.0,124418531.0,133986901.0,118950129.0,118528163.0,146897056.0,129075339.0,133930588.0,128644935.0,118503778.0,124946646.0,120780955.0
,120113017.0,121767779.0,142285288.0,130976343.0,125470962.0,134129830.0,127973538.0,128534668.0,146845278.0,128071510.0,121989477.0,138004695.0,139171996.0
,118024058.0,127842148.0,132196843.0,127380059.0,143509748.0,129071270.0,118528163.0,128157836.0,121949793.0,128989025.0,135248231.0,138594520.0,125057182.0
,120219515.0,133969774.0,123210220.0,127847005.0,145217786.0,126797992.0,134129830.0,134695056.0,122087012.0,118503267.0,132229481.0,129005786.0,146897056.0
,139759480.0,125128567.0,124336623.0,118491746.0,137119995.0,125474984.0,129071270.0,128604303.0,135104101.0,127842148.0,138234218.0,128461021.0,127973538.0
,128958328.0,143124344.0,120117748.0,140442211.0,118528259.0,117995690.0,126797992.0,135125142.0,135145064.0,146626422.0,118385004.0,129124574.0,118528163.0
