20220407_MDE_NB_bebidassinalcohol_W14,20220407_MDE_NB_vasos_W14,20220407_MDE_NB_cubiertosypitillos_W14,20220407_MDE_NB_contenedores_W14,20220407_MDE_NB_platosybandejas_W14,20220407_MDE_NB_empaqueyenvoltura_W14,20220407_MDE_NB_verduras_W14,20220407_MDE_NB_frutas_W14,20220407_MDE_NB_tuberculos_W14,20220407_MDE_NB_huevos_W14,20220407_MDE_NB_leches_W14,20220407_MDE_NB_cremas_W14,20220407_MDE_NB_derivadoslacteos_W14
138569526.0,130942418.0,129124574.0,120105633.0,125474984.0,133654733.0,,,,128069425.0,124389706.0,120133851.0,135125142.0
119748409.0,136074707.0,121239773.0,132090530.0,117995690.0,122407119.0,,,,118505265.0,134695246.0,128461021.0,119666839.0
127278906.0,124294613.0,130844896.0,121186979.0,132360364.0,118028496.0,,,,119643954.0,121268559.0,129124574.0,125057182.0
131010363.0,133162455.0,126769373.0,132213410.0,126879917.0,124852436.0,,,,127278906.0,120056146.0,130844896.0,127973538.0
118456123.0,132154840.0,124852450.0,125057703.0,119630003.0,129087701.0,,,,131010363.0,130894165.0,126769373.0,118528163.0
118013756.0,118939097.0,120764647.0,129100456.0,131012790.0,124946646.0,,,,118456123.0,118090070.0,124852450.0,134129830.0
123076415.0,127292890.0,137570537.0,130792104.0,132135095.0,138004695.0,,,,118013756.0,120179031.0,120764647.0,129071270.0
125005635.0,125361625.0,120621293.0,131009197.0,134510777.0,138594520.0,,,,120657726.0,128739671.0,137570537.0,126797992.0
123078472.0,129949145.0,125470962.0,121338541.0,124442812.0,131012825.0,,,,123076415.0,120760665.0,120621293.0,125474984.0
132638540.0,124319197.0,132684036.0,138697391.0,120109245.0,129005786.0,,,,128530240.0,124475735.0,118032626.0,117995690.0
118493009.0,119647711.0,120121609.0,133954224.0,138758334.0,128461021.0,,,,125005635.0,118503778.0,125470962.0,126879917.0
123060049.0,120827359.0,126847242.0,118053557.0,120285385.0,129124574.0,,,,124483397.0,135248231.0,132684036.0,119630003.0
132751189.0,132081121.0,120609034.0,131054271.0,128407756.0,121239773.0,,,,127373127.0,132229481.0,120121609.0,132135095.0
128071510.0,123631072.0,118532366.0,119700160.0,133654733.0,130844896.0,,,,123078472.0,135973230.0,126847242.0,134510777.0
132851546.0,127296995.0,118503696.0,133933786.0,122407119.0,126769373.0,,,,132638540.0,120121718.0,120609034.0,124442812.0
121765724.0,125464036.0,120654100.0,122354394.0,118028496.0,124852450.0,,,,125562703.0,122354046.0,118532366.0,120109245.0
128544608.0,131726818.0,133560598.0,125373148.0,124852436.0,120764647.0,,,,123060049.0,139147649.0,120654100.0,138758334.0
128989025.0,118906342.0,122312984.0,119716575.0,129087701.0,137570537.0,,,,123305812.0,128051586.0,133560598.0,120285385.0
117987170.0,126395880.0,133986586.0,119720682.0,124946646.0,120621293.0,,,,128071510.0,125606279.0,122312984.0,128407756.0
121767779.0,133926378.0,127822107.0,131754731.0,138004695.0,118032626.0,,,,128989025.0,121248138.0,133986586.0,133654733.0
127842148.0,121208299.0,124856608.0,135191279.0,138594520.0,125470962.0,,,,121767779.0,129489290.0,127822107.0,122407119.0
133242731.0,118412780.0,129521954.0,133937904.0,131012825.0,132684036.0,,,,118503267.0,124438924.0,124856608.0,118028496.0
129859437.0,120825325.0,118032677.0,126835444.0,129005786.0,120121609.0,,,,127842148.0,132733343.0,129521954.0,124852436.0
117952370.0,118556144.0,136087849.0,118561527.0,120133851.0,126847242.0,,,,129859437.0,133147042.0,118032677.0,129087701.0
117950323.0,118023669.0,124832042.0,132262649.0,128461021.0,120609034.0,,,,117952370.0,123808173.0,119601445.0,124946646.0
128958328.0,127397368.0,123345199.0,132094715.0,129124574.0,118532366.0,,,,117950323.0,120281518.0,136087849.0,138004695.0
120663929.0,131010040.0,124393779.0,126696191.0,121239773.0,118503696.0,,,,125128567.0,127252912.0,123345199.0,138594520.0
129003387.0,120716794.0,118044988.0,120138496.0,130844896.0,120654100.0,,,,128958328.0,118036913.0,124393779.0,131012825.0
136021887.0,118044159.0,118950207.0,118524673.0,126769373.0,117987604.0,,,,120086396.0,125393330.0,118044988.0,129005786.0
119611266.0,122004996.0,133232960.0,131554047.0,124852450.0,133560598.0,,,,136021887.0,118389170.0,118950207.0,120133851.0
129691525.0,119735812.0,124852547.0,124816132.0,120764647.0,122312984.0,,,,129691525.0,126794166.0,133232960.0,128461021.0
118560648.0,120786436.0,123058500.0,126798596.0,137570537.0,133986586.0,,,,118519689.0,119667128.0,124852547.0,129124574.0
118519689.0,138753543.0,118053190.0,121940740.0,120621293.0,127822107.0,,,,117950347.0,124598715.0,118053190.0,121239773.0
125046671.0,120634888.0,124389706.0,124824334.0,118032626.0,124856608.0,,,,124268435.0,132684225.0,134695246.0,130844896.0
131651472.0,130874890.0,134695246.0,117967637.0,125470962.0,129521954.0,,,,137138070.0,128006596.0,121268559.0,126769373.0
124268435.0,120262156.0,121268559.0,118401822.0,132684036.0,118032677.0,,,,132042657.0,118004173.0,120056146.0,124852450.0
137138070.0,125371917.0,120056146.0,120687390.0,120121609.0,119601445.0,,,,125945762.0,135043534.0,130894165.0,120764647.0
126834582.0,132818446.0,130894165.0,123706158.0,126847242.0,136087849.0,,,,121153450.0,118540751.0,118090070.0,137570537.0
138743707.0,123858444.0,118090070.0,117340977.0,118532366.0,124832042.0,,,,128427947.0,127429072.0,120179031.0,120621293.0
132042657.0,133934608.0,120179031.0,119675700.0,118503696.0,123345199.0,,,,124323759.0,130550226.0,128739671.0,118032626.0
125945762.0,120126992.0,128739671.0,128420673.0,120654100.0,124393779.0,,,,118564784.0,124316122.0,120760665.0,125470962.0
121153450.0,117995026.0,124475735.0,120261444.0,117987604.0,118044988.0,,,,121483189.0,138619354.0,124475735.0,132684036.0
128427947.0,121355795.0,118503778.0,118426449.0,133560598.0,118950207.0,,,,136638390.0,130869724.0,118503778.0,120121609.0
132241325.0,133910036.0,135248231.0,120093525.0,122312984.0,133232960.0,,,,121325495.0,118520287.0,135248231.0,126847242.0
118564784.0,132077076.0,132229481.0,132103006.0,133986586.0,124852547.0,,,,134107066.0,132700640.0,132229481.0,120609034.0
138143665.0,124952084.0,135973230.0,124390246.0,127822107.0,123058500.0,,,,128030650.0,130828769.0,135973230.0,118532366.0
136638390.0,125890074.0,120121718.0,121346924.0,124856608.0,118053190.0,,,,134739903.0,123812323.0,120121718.0,118503696.0
133937079.0,120260127.0,122354046.0,132303725.0,129521954.0,124389706.0,,,,138692548.0,124418531.0,122354046.0,120654100.0
134107066.0,118433314.0,139147649.0,124975981.0,118032677.0,134695246.0,,,,125415365.0,132196843.0,139147649.0,117987604.0
133160894.0,124401193.0,128051586.0,119741298.0,119601445.0,121268559.0,,,,128468934.0,123210220.0,128051586.0,133560598.0
134739903.0,120245805.0,125606279.0,126856052.0,134093096.0,120056146.0,,,,118046662.0,124336623.0,125606279.0,122312984.0
131563458.0,118576688.0,121248138.0,122006392.0,136087849.0,130894165.0,,,,119609290.0,120117748.0,121248138.0,133986586.0
138692548.0,131087925.0,129489290.0,128428920.0,124832042.0,118090070.0,,,,124377035.0,118913527.0,129489290.0,127822107.0
133935045.0,127376953.0,124438924.0,124255101.0,123345199.0,120179031.0,,,,121290701.0,118946300.0,124438924.0,124856608.0
125415365.0,125529659.0,123091345.0,129051523.0,124393779.0,128739671.0,,,,124284878.0,120273406.0,128625050.0,129521954.0
118046662.0,125888061.0,128625050.0,136788876.0,118044988.0,120760665.0,,,,129529809.0,118016512.0,132733343.0,118032677.0
119609290.0,121796158.0,133147042.0,126831512.0,118950207.0,124475735.0,,,,120293330.0,120236546.0,133147042.0,119601445.0
124377035.0,138098240.0,123808173.0,135089048.0,133232960.0,118503778.0,,,,119734227.0,135268870.0,123808173.0,134093096.0
121290701.0,119604804.0,127252912.0,120839064.0,124852547.0,132229481.0,,,,120117204.0,119605771.0,120281518.0,136087849.0
124284878.0,135917128.0,118036913.0,133925790.0,123058500.0,135973230.0,,,,126873558.0,120621579.0,127252912.0,124832042.0
138659793.0,128398922.0,125393330.0,124804001.0,118053190.0,120121718.0,,,,134086615.0,132217363.0,118036913.0,123345199.0
120293330.0,118435404.0,118389170.0,138120100.0,124389706.0,122354046.0,,,,124440538.0,127822361.0,125393330.0,124393779.0
119734227.0,125412942.0,126794166.0,119597993.0,134695246.0,139147649.0,,,,128427997.0,130857501.0,118389170.0,118044988.0
120117204.0,124417617.0,119667128.0,128445354.0,121268559.0,128051586.0,,,,123391965.0,131058209.0,126794166.0,118950207.0
135954389.0,132281937.0,124598715.0,124427177.0,120056146.0,121248138.0,,,,127244253.0,118413859.0,119667128.0,133232960.0
126873558.0,122394195.0,132684225.0,128494510.0,130894165.0,129489290.0,,,,139153378.0,126761510.0,124598715.0,124852547.0
134086615.0,128022100.0,128006596.0,134007732.0,118090070.0,124438924.0,,,,118058987.0,125110824.0,132684225.0,123058500.0
130263001.0,120956504.0,135043534.0,121797556.0,120179031.0,123091345.0,,,,125937647.0,121707048.0,128006596.0,118053190.0
124440538.0,134053464.0,118540751.0,117959608.0,128739671.0,128625050.0,,,,120242160.0,125549099.0,118004173.0,124389706.0
127244253.0,136175193.0,127429072.0,134060988.0,120760665.0,132733343.0,,,,124981234.0,118069806.0,135043534.0,134695246.0
139153378.0,126682715.0,124316122.0,124971970.0,124475735.0,133147042.0,,,,123217907.0,128010800.0,118540751.0,121268559.0
124880872.0,133930588.0,138619354.0,119745480.0,118503778.0,120281518.0,,,,131559412.0,126732849.0,127429072.0,120056146.0
118058987.0,133924446.0,130869724.0,128519113.0,135248231.0,127252912.0,,,,135262196.0,128416307.0,130550226.0,130894165.0
125937647.0,120088161.0,118520287.0,120261582.0,132229481.0,118036913.0,,,,120637430.0,135236149.0,138619354.0,118090070.0
119687153.0,121949793.0,132700640.0,118447054.0,135973230.0,125393330.0,,,,125399032.0,128428600.0,130869724.0,120179031.0
124981234.0,123960932.0,119687649.0,125541332.0,120121718.0,118389170.0,,,,121454585.0,123234873.0,118520287.0,128739671.0
123217907.0,119625319.0,130828769.0,137169877.0,122354046.0,126794166.0,,,,117985275.0,117328442.0,132700640.0,120760665.0
135262196.0,135145064.0,123812323.0,131541975.0,139147649.0,119667128.0,,,,119695356.0,125434427.0,119687649.0,124475735.0
127776757.0,123276904.0,124418531.0,129584088.0,128051586.0,124598715.0,,,,125462525.0,119724604.0,130828769.0,118503778.0
120637430.0,139286122.0,132196843.0,124836825.0,125606279.0,132684225.0,,,,,120666686.0,123812323.0,135248231.0
125399032.0,120655470.0,123210220.0,135121884.0,121248138.0,128006596.0,,,,,135961151.0,124418531.0,132229481.0
121454585.0,118412910.0,124336623.0,123317213.0,129489290.0,118004173.0,,,,,138140224.0,132196843.0,135973230.0
117985275.0,127422065.0,120117748.0,132774879.0,124438924.0,135043534.0,,,,,129014337.0,123210220.0,120121718.0
119695356.0,118021745.0,118913527.0,118422497.0,123091345.0,118540751.0,,,,,123038274.0,124336623.0,122354046.0
125462525.0,134512242.0,118946300.0,121793506.0,128625050.0,127429072.0,,,,,121821762.0,120117748.0,139147649.0
131059710.0,121943669.0,120273406.0,125524962.0,132733343.0,130550226.0,,,,,119601734.0,118913527.0,128051586.0
,123661944.0,118016512.0,127826917.0,133147042.0,124316122.0,,,,,133986901.0,118946300.0,125606279.0
,124888698.0,120236546.0,119634919.0,123808173.0,138619354.0,,,,,130976343.0,120273406.0,121248138.0
,118425211.0,135268870.0,120134634.0,120281518.0,130869724.0,,,,,139176536.0,118016512.0,129489290.0
,128439930.0,119605771.0,132148205.0,127252912.0,118520287.0,,,,,127380059.0,120236546.0,124438924.0
,139128446.0,120621579.0,127257586.0,118036913.0,132700640.0,,,,,127847005.0,135268870.0,128625050.0
,121349760.0,127355405.0,124795895.0,125393330.0,119687649.0,,,,,118491746.0,119605771.0,132733343.0
,121900681.0,120281611.0,135162874.0,118389170.0,130828769.0,,,,,129501797.0,120621579.0,133147042.0
,139185806.0,132217363.0,120196094.0,126794166.0,123812323.0,,,,,124279403.0,127355405.0,123808173.0
,124415632.0,127822361.0,128461825.0,119667128.0,124418531.0,,,,,124377707.0,120281611.0,120281518.0
,124331665.0,130857501.0,129235972.0,124598715.0,132196843.0,,,,,118004341.0,132217363.0,127252912.0
,119692946.0,131058209.0,132340741.0,132684225.0,123210220.0,,,,,122038905.0,127822361.0,118036913.0
,121321108.0,118413859.0,120806408.0,128006596.0,124336623.0,,,,,117987963.0,130857501.0,125393330.0
,133271189.0,126761510.0,126807051.0,118004173.0,120117748.0,,,,,124799613.0,131058209.0,118389170.0
,120129174.0,125110824.0,124271630.0,135043534.0,118913527.0,,,,,138549886.0,118413859.0,126794166.0
,133928596.0,121707048.0,134638609.0,118540751.0,118946300.0,,,,,124476031.0,126761510.0,119667128.0
,120946326.0,125549099.0,129113107.0,127429072.0,120273406.0,,,,,122346113.0,125110824.0,124598715.0
,129074841.0,118069806.0,120826901.0,130550226.0,118016512.0,,,,,128395908.0,121707048.0,132684225.0
,130444954.0,128010800.0,123202583.0,124316122.0,120236546.0,,,,,128592518.0,125549099.0,128006596.0
,135071389.0,126732849.0,119585816.0,138619354.0,135268870.0,,,,,125921933.0,118069806.0,118004173.0
,120704670.0,128416307.0,130849821.0,130869724.0,119605771.0,,,,,118901390.0,128010800.0,135043534.0
,133985950.0,135236149.0,124922913.0,118520287.0,120621579.0,,,,,124312205.0,126732849.0,118540751.0
,121740964.0,128428600.0,124927009.0,132700640.0,127355405.0,,,,,126360208.0,128416307.0,127429072.0
,118025893.0,123234873.0,130780195.0,119687649.0,120281611.0,,,,,136604306.0,135236149.0,130550226.0
,126428841.0,117328442.0,124402736.0,130828769.0,132217363.0,,,,,120298130.0,128428600.0,124316122.0
,120225451.0,125434427.0,120822840.0,123812323.0,127822361.0,,,,,120605336.0,123234873.0,138619354.0
,128507563.0,119724604.0,125021242.0,124418531.0,131058209.0,,,,,120322714.0,117328442.0,130869724.0
,132253359.0,120666686.0,130346051.0,132196843.0,118413859.0,,,,,130845345.0,125434427.0,118520287.0
,132230833.0,135961151.0,122358854.0,123210220.0,125110824.0,,,,,120105633.0,119724604.0,132700640.0
,118494898.0,138140224.0,126004310.0,120117748.0,121707048.0,,,,,132090530.0,120666686.0,119687649.0
,133660339.0,129014337.0,131578969.0,120273406.0,125549099.0,,,,,121186979.0,135961151.0,130828769.0
,121284281.0,123038274.0,129125477.0,120236546.0,118069806.0,,,,,125057703.0,138140224.0,123812323.0
,132816572.0,121821762.0,124992615.0,135268870.0,128010800.0,,,,,129100456.0,129014337.0,124418531.0
,118832832.0,119601734.0,120798314.0,119605771.0,126732849.0,,,,,130792104.0,123038274.0,132196843.0
,118533828.0,133986901.0,118426739.0,120621579.0,128416307.0,,,,,124299949.0,121821762.0,123210220.0
,128999109.0,130976343.0,133876851.0,127355405.0,135236149.0,,,,,131009197.0,119601734.0,124336623.0
,132779720.0,139176536.0,139066489.0,120281611.0,128428600.0,,,,,121338541.0,133986901.0,120117748.0
,136046288.0,127380059.0,130993277.0,132217363.0,123234873.0,,,,,138697391.0,130976343.0,118913527.0
,127375056.0,127847005.0,124292222.0,127822361.0,117328442.0,,,,,133954224.0,139176536.0,118946300.0
,119811795.0,118491746.0,121379967.0,130857501.0,125434427.0,,,,,118053557.0,127380059.0,120273406.0
,120733395.0,129501797.0,138144902.0,118413859.0,119724604.0,,,,,129120950.0,127847005.0,118016512.0
,123190996.0,118409830.0,132619401.0,126761510.0,120666686.0,,,,,131054271.0,118491746.0,120236546.0
,128997079.0,124279403.0,125557901.0,125110824.0,135961151.0,,,,,119700160.0,129501797.0,135268870.0
,118433496.0,124377707.0,138042518.0,121707048.0,138140224.0,,,,,129522384.0,118409830.0,119605771.0
,120643287.0,118004341.0,129129625.0,125549099.0,129014337.0,,,,,133933786.0,124279403.0,120621579.0
,134676186.0,117963381.0,119602343.0,118069806.0,123038274.0,,,,,122354394.0,124377707.0,127355405.0
,124260060.0,122038905.0,126643371.0,128010800.0,121821762.0,,,,,125373148.0,118004341.0,120281611.0
,125503198.0,117987963.0,120097964.0,126732849.0,119601734.0,,,,,120621790.0,117963381.0,132217363.0
,124260063.0,124799613.0,127241391.0,128416307.0,128531029.0,,,,,119716575.0,122038905.0,127822361.0
,124407519.0,138549886.0,127999159.0,135236149.0,133986901.0,,,,,129026791.0,117987963.0,130857501.0
,126695139.0,124476031.0,132648122.0,128428600.0,130976343.0,,,,,119720682.0,124799613.0,131058209.0
,123104996.0,122346113.0,118475973.0,123234873.0,139176536.0,,,,,131754731.0,138549886.0,118413859.0
,130952937.0,128395908.0,120773829.0,117328442.0,127380059.0,,,,,135191279.0,124476031.0,126761510.0
,134033129.0,128592518.0,128433356.0,125434427.0,127847005.0,,,,,126855920.0,122346113.0,125110824.0
,139319019.0,125921933.0,128982220.0,119724604.0,118491746.0,,,,,133937904.0,128395908.0,121707048.0
,121722604.0,118901390.0,124300499.0,120666686.0,129501797.0,,,,,126835444.0,128592518.0,125549099.0
,129013484.0,124312205.0,128453845.0,135961151.0,118409830.0,,,,,118561527.0,125921933.0,118069806.0
,135210735.0,126360208.0,121244894.0,138140224.0,124279403.0,,,,,132262649.0,118901390.0,128010800.0
,118896369.0,136604306.0,125005034.0,129014337.0,124377707.0,,,,,132094715.0,124312205.0,126732849.0
,121933555.0,120298130.0,123796713.0,123038274.0,118004341.0,,,,,126696191.0,126360208.0,135236149.0
,132843256.0,120605336.0,129010932.0,121821762.0,117963381.0,,,,,120138496.0,136604306.0,128428600.0
,130926329.0,120322714.0,138546423.0,119601734.0,122038905.0,,,,,131554047.0,120605336.0,123234873.0
,119746296.0,130845345.0,119618807.0,128531029.0,117987963.0,,,,,124816132.0,120322714.0,117328442.0
,121372417.0,120105633.0,131730683.0,133986901.0,124799613.0,,,,,126798596.0,130845345.0,125434427.0
,123115267.0,132090530.0,129113353.0,130976343.0,138549886.0,,,,,121940740.0,120105633.0,119724604.0
,118015751.0,121186979.0,136006926.0,139176536.0,124476031.0,,,,,124824334.0,132090530.0,120666686.0
,133121799.0,132213410.0,124886290.0,127380059.0,122346113.0,,,,,117967637.0,121186979.0,135961151.0
,124251911.0,125057703.0,128048408.0,127847005.0,128395908.0,,,,,131029789.0,132213410.0,138140224.0
,123758346.0,129100456.0,125394205.0,118491746.0,128592518.0,,,,,118401822.0,125057703.0,129014337.0
,122312458.0,130792104.0,125938974.0,129501797.0,125921933.0,,,,,119745313.0,129100456.0,121821762.0
,121958158.0,124299949.0,123178274.0,118409830.0,118901390.0,,,,,121461540.0,130792104.0,119601734.0
,133945102.0,131009197.0,133909793.0,124279403.0,124312205.0,,,,,132053804.0,124299949.0,128531029.0
,131522319.0,121338541.0,121838886.0,124377707.0,126360208.0,,,,,123706158.0,131009197.0,133986901.0
,119858961.0,138697391.0,118045992.0,118004341.0,136604306.0,,,,,117340977.0,121338541.0,130976343.0
,134633234.0,133954224.0,118005032.0,117963381.0,120298130.0,,,,,128420673.0,138697391.0,139176536.0
,126633749.0,118053557.0,128470315.0,122038905.0,120605336.0,,,,,120261444.0,133954224.0,127380059.0
,132122389.0,129120950.0,132046124.0,117987963.0,120322714.0,,,,,126651213.0,128432818.0,127847005.0
,121816853.0,131054271.0,130858287.0,124799613.0,130845345.0,,,,,120093525.0,118053557.0,118491746.0
,130828056.0,118528704.0,120155444.0,138549886.0,120105633.0,,,,,119642970.0,129120950.0,129501797.0
,123037465.0,119700160.0,132840761.0,124476031.0,132090530.0,,,,,132103006.0,131054271.0,118409830.0
,127964949.0,129522384.0,127286588.0,122346113.0,121186979.0,,,,,124390246.0,118528704.0,124279403.0
,121915163.0,133933786.0,118545727.0,128395908.0,132213410.0,,,,,120265579.0,119700160.0,124377707.0
,121825052.0,122354394.0,134094152.0,128592518.0,125057703.0,,,,,132303725.0,133933786.0,118004341.0
,127264539.0,125373148.0,118455627.0,125921933.0,129100456.0,,,,,124975981.0,122354394.0,117963381.0
,121958171.0,119716575.0,118840652.0,118901390.0,130792104.0,,,,,119741298.0,125373148.0,122038905.0
,125570844.0,118901472.0,128990541.0,124312205.0,124299949.0,,,,,119729012.0,119716575.0,117987963.0
,130891544.0,129026791.0,119725390.0,126360208.0,131009197.0,,,,,126856052.0,118901472.0,124799613.0
,125034267.0,119720682.0,124353870.0,136604306.0,121338541.0,,,,,122006392.0,129026791.0,138549886.0
,120635165.0,131754731.0,135966032.0,120298130.0,138697391.0,,,,,128428920.0,119720682.0,124476031.0
,129097505.0,135191279.0,121949528.0,120322714.0,133954224.0,,,,,123833210.0,131754731.0,122346113.0
,122367780.0,126855920.0,138575194.0,130845345.0,128432818.0,,,,,125090682.0,135191279.0,128395908.0
,126799653.0,133937904.0,132214118.0,120105633.0,118053557.0,,,,,124255101.0,126855920.0,128592518.0
,132259621.0,126835444.0,132222310.0,132090530.0,129120950.0,,,,,129051523.0,133937904.0,125921933.0
,129148713.0,118561527.0,133975399.0,121186979.0,131054271.0,,,,,136788876.0,126835444.0,118901390.0
,126625578.0,132262649.0,124439923.0,132213410.0,118528704.0,,,,,121928589.0,118561527.0,124312205.0
,133134122.0,132094715.0,130796915.0,129100456.0,119700160.0,,,,,119618451.0,132262649.0,126360208.0
,122363691.0,126696191.0,132783480.0,130792104.0,133163716.0,,,,,126831512.0,132094715.0,136604306.0
,117991215.0,120138496.0,134569343.0,124299949.0,129522384.0,,,,,135089048.0,126696191.0,120298130.0
,128069425.0,118524673.0,125414786.0,131009197.0,133933786.0,,,,,120839064.0,120138496.0,120605336.0
,119643954.0,131554047.0,117992837.0,121338541.0,122354394.0,,,,,133925790.0,118524673.0,120322714.0
,127985460.0,124816132.0,117988738.0,138697391.0,125373148.0,,,,,128437153.0,131554047.0,130845345.0
,138569526.0,126798596.0,134520195.0,133954224.0,119716575.0,,,,,124804001.0,124816132.0,120105633.0
,119748409.0,121940740.0,118545797.0,128432818.0,129026791.0,,,,,138120100.0,126798596.0,132090530.0
,127278906.0,124824334.0,118037899.0,118053557.0,119720682.0,,,,,119597993.0,121940740.0,121186979.0
,118433595.0,120109844.0,127397260.0,129120950.0,131754731.0,,,,,128445354.0,124824334.0,132213410.0
,131010363.0,117967637.0,127954318.0,131054271.0,135191279.0,,,,,118008747.0,117967637.0,125057703.0
,118456123.0,131029789.0,132263310.0,118528704.0,126855920.0,,,,,124427177.0,131029789.0,129100456.0
,120657726.0,118401822.0,125418896.0,119700160.0,133937904.0,,,,,128494510.0,118401822.0,130792104.0
,118013756.0,120687390.0,126647696.0,133163716.0,126835444.0,,,,,121797556.0,120687390.0,124299949.0
,128530240.0,119745313.0,138661269.0,129522384.0,118561527.0,,,,,117959608.0,119745313.0,131009197.0
,123076415.0,121461540.0,134475158.0,133933786.0,132262649.0,,,,,134060988.0,121461540.0,121338541.0
,125005635.0,132053804.0,118390168.0,122354394.0,132094715.0,,,,,120937406.0,132053804.0,138697391.0
,124483397.0,123706158.0,122359193.0,125373148.0,126696191.0,,,,,124971970.0,123706158.0,133954224.0
,127373127.0,117340977.0,128044441.0,120621790.0,120138496.0,,,,,132078530.0,117340977.0,128432818.0
,123078472.0,119675700.0,136834460.0,119716575.0,118524673.0,,,,,119745480.0,119675700.0,118053557.0
,120110923.0,128420673.0,128081312.0,118901472.0,131554047.0,,,,,120261582.0,120261444.0,129120950.0
,132638540.0,120261444.0,118451622.0,129026791.0,124816132.0,,,,,118447054.0,126651213.0,131054271.0
,125562703.0,126651213.0,132713897.0,119720682.0,126798596.0,,,,,137169877.0,118426449.0,118528704.0
,125409104.0,118426449.0,129527212.0,131754731.0,121940740.0,,,,,117980118.0,120093525.0,119700160.0
,118493009.0,120093525.0,133246381.0,135191279.0,124824334.0,,,,,131541975.0,119642970.0,133163716.0
,123060049.0,119642970.0,122342833.0,126855920.0,120109844.0,,,,,124308440.0,132103006.0,129522384.0
,123305812.0,132103006.0,118906295.0,133937904.0,117967637.0,,,,,129584088.0,124390246.0,133933786.0
,132751189.0,124390246.0,135065020.0,126835444.0,131029789.0,,,,,124836825.0,120265579.0,122354394.0
,121765724.0,120265579.0,121273788.0,118561527.0,118401822.0,,,,,123317213.0,121346924.0,125373148.0
,128544608.0,121346924.0,124263872.0,132262649.0,120687390.0,,,,,132774879.0,132303725.0,120621790.0
,128989025.0,132303725.0,132312513.0,132094715.0,121461540.0,,,,,121793506.0,124975981.0,119716575.0
,117987170.0,124975981.0,117956033.0,126696191.0,132053804.0,,,,,123079651.0,119741298.0,118901472.0
,121767779.0,119741298.0,122408400.0,120138496.0,123706158.0,,,,,125524962.0,119729012.0,129026791.0
,118503267.0,126856052.0,118939097.0,118524673.0,117340977.0,,,,,127826917.0,126856052.0,119720682.0
,127842148.0,122006392.0,125361625.0,131554047.0,119675700.0,,,,,119634919.0,122006392.0,131754731.0
,133242731.0,128428920.0,129949145.0,124816132.0,128420673.0,,,,,132148205.0,128428920.0,135191279.0
,129859437.0,123833210.0,119647711.0,126798596.0,120261444.0,,,,,127257586.0,123833210.0,126855920.0
,117952370.0,121756536.0,120827359.0,121940740.0,126651213.0,,,,,124795895.0,121756536.0,133937904.0
,117950323.0,125090682.0,131726818.0,124824334.0,118426449.0,,,,,135162874.0,124255101.0,126835444.0
,125128567.0,124255101.0,125464036.0,120109844.0,120093525.0,,,,,120138747.0,129051523.0,118561527.0
,128958328.0,129051523.0,118906342.0,117967637.0,119642970.0,,,,,120196094.0,136788876.0,132262649.0
,120663929.0,136788876.0,133926378.0,131029789.0,132103006.0,,,,,129235972.0,121928589.0,126696191.0
,120219515.0,121928589.0,121208299.0,118401822.0,124390246.0,,,,,132340741.0,121138063.0,120138496.0
,129003387.0,119618451.0,137133558.0,120687390.0,120265579.0,,,,,120806408.0,119618451.0,118524673.0
,120086396.0,126831512.0,127397368.0,119745313.0,132303725.0,,,,,126807051.0,126831512.0,131554047.0
,136021887.0,135089048.0,131010040.0,121461540.0,124975981.0,,,,,124271630.0,135089048.0,124816132.0
,119611266.0,120839064.0,124337658.0,132053804.0,119741298.0,,,,,134638609.0,120839064.0,126798596.0
,129691525.0,133925790.0,120716794.0,123706158.0,119729012.0,,,,,129113107.0,133925790.0,121940740.0
,132056966.0,128437153.0,133201411.0,117340977.0,126856052.0,,,,,120826901.0,128437153.0,124824334.0
,118560648.0,124804001.0,120786436.0,119675700.0,122006392.0,,,,,123202583.0,124804001.0,120109844.0
,118519689.0,138120100.0,136613381.0,128420673.0,128428920.0,,,,,119585816.0,138120100.0,117967637.0
,119725960.0,119597993.0,120634888.0,120261444.0,123833210.0,,,,,130849821.0,119597993.0,131029789.0
,117950347.0,128445354.0,130874890.0,126651213.0,125090682.0,,,,,124922913.0,128445354.0,118401822.0
,125046671.0,118008747.0,120262156.0,118426449.0,124255101.0,,,,,130780195.0,118008747.0,120687390.0
,131651472.0,124427177.0,123858444.0,120093525.0,129051523.0,,,,,133139497.0,124427177.0,119745313.0
,123056017.0,128494510.0,124378637.0,119642970.0,136788876.0,,,,,124402736.0,128494510.0,121461540.0
,124268435.0,134007732.0,120126992.0,132103006.0,121928589.0,,,,,133237814.0,121797556.0,132053804.0
,137138070.0,121797556.0,121355795.0,124390246.0,121138063.0,,,,,120822840.0,117959608.0,123706158.0
,138743707.0,117959608.0,133910036.0,120265579.0,119618451.0,,,,,125021242.0,134060988.0,117340977.0
,132042657.0,134060988.0,124952084.0,121346924.0,126831512.0,,,,,130788414.0,120937406.0,119675700.0
,125945762.0,124971970.0,128028196.0,132303725.0,135089048.0,,,,,130346051.0,124971970.0,128420673.0
,121153450.0,132078530.0,120245805.0,124975981.0,120839064.0,,,,,122358854.0,132078530.0,120261444.0
,119723949.0,119745480.0,131087925.0,119741298.0,128437153.0,,,,,126004310.0,119745480.0,126651213.0
