ciudad,mes,week::multi-filter,category::multi-filter,subcategoria,microsegment,GMV ALL,%_GMV SD/ALL,%_GMV SDMS/ALL,Orders ALL,PEN_orders ALL,%_orders SD/ALL,%_orders SDMS/ALL,Users ALL,PEN_users ALL,%_users SD/ALL,%_users SDMS/ALL,SPEND ALL,SPEND SD,SPEND SDMS,AOV ALL,AOV SD,AOV SDMS,ARPU ALL,ARPU SD,Contribution ARPU by SD,ARPU SDMS,Contribution ARPU by SDMS,SD_GMV,SD_DISCOUNT,SD DISCOUNT_OVER_GMV,SDMS_GMV,SDMS_DISCOUNT,SDMS DISCOUNT_OVER_GMV
BOG,2022-07-01 00:00,30,Frutas & Verduras,Tubérculos,corrientazo,18443.733152087912,6.11634056961852,3.825565179864137,1844,14.2724458204334,1.0603715170278611,0.4953560371517015,1632,16.9259489732421,1.420867040033191,0.6637627048330236,11.301307078485241,8.23417177615572,11.024641145833334,10.002024485947892,8.23417177615572,11.024641145833334,1.91285346941381,0.11699663278711221,6.116340569618518,0.07317745626771778,3.8255651798641357,1128.0815333333335,156.2819345,13.853780057741687,705.5770333333334,97.917638,8.68001426374441
BOG,2022-07-01 00:00,30,Frutas & Verduras,Tubérculos,empanadasarepas,18443.733152087912,6.11634056961852,0.36200914125913586,1844,14.2724458204334,1.0603715170278611,0.10835913312693471,1632,16.9259489732421,1.420867040033191,0.14519809168222392,11.301307078485241,8.23417177615572,4.769142857142858,10.002024485947892,8.23417177615572,4.769142857142858,1.91285346941381,0.11699663278711221,6.116340569618518,0.006924704418170519,0.3620091412591358,1128.0815333333335,156.2819345,13.853780057741687,66.768,9.34752,0.8286209572440477
BOG,2022-07-01 00:00,30,Frutas & Verduras,Tubérculos,other,18443.733152087912,6.11634056961852,0.7997983133364059,1844,14.2724458204334,1.0603715170278611,0.19349845201238342,1632,16.9259489732421,1.420867040033191,0.25928230657539986,11.301307078485241,8.23417177615572,5.900506666666667,10.002024485947892,8.23417177615572,5.900506666666667,1.91285346941381,0.11699663278711221,6.116340569618518,0.015298969784968572,0.7997983133364057,1128.0815333333335,156.2819345,13.853780057741687,147.51266666666666,20.29244,1.7988451543957547
BOG,2022-07-01 00:00,30,Frutas & Verduras,Tubérculos,parrillaasadero,18443.733152087912,6.11634056961852,0.18363870835714793,1844,14.2724458204334,1.0603715170278611,0.054179566563467355,1632,16.9259489732421,1.420867040033191,0.07259904584111196,11.301307078485241,8.23417177615572,4.838547619047619,10.002024485947892,8.23417177615572,4.838547619047619,1.91285346941381,0.11699663278711221,6.116340569618518,0.003512739403996412,0.18363870835714788,1128.0815333333335,156.2819345,13.853780057741687,33.86983333333333,4.7417766,0.4203398832342082
SPO,2022-07-01 00:00,29,Mercearia,Feijão,comidabrasileiraysaudavel,95915.09763704795,4.506868354019046,0.4418345942553012,4117,15.5188661464812,1.1760714689584975,0.08669757623732513,3499,21.3679389312977,1.9053435114503807,0.14045801526717552,27.412145652200042,13.855023019649307,18.425481846705512,23.2973275776167,13.855023019649307,18.425481846705512,5.85741054272049,0.2639857821148447,4.506868354019041,0.025880066105296282,0.4418345942553007,4322.767182130584,338.20101,7.82371559120862,423.7860824742268,33.19072,0.7678118807138978
SPO,2022-07-01 00:00,29,Mercearia,Feijão,comidainternacionalgrill,95915.09763704795,4.506868354019046,0.04218991153873395,4117,15.5188661464812,1.1760714689584975,0.04146405820045985,3499,21.3679389312977,1.9053435114503807,0.06717557251908395,27.412145652200042,13.855023019649307,3.678772258669166,23.2973275776167,13.855023019649307,3.678772258669166,5.85741054272049,0.2639857821148447,4.506868354019041,0.0024712363264342476,0.042189911538733894,4322.767182130584,338.20101,7.82371559120862,40.46649484536083,3.24742,0.075123638705877
SPO,2022-07-01 00:00,29,Mercearia,Feijão,comidaporquilo,95915.09763704795,4.506868354019046,0.4651334070473855,4117,15.5188661464812,1.1760714689584975,0.14323947378340673,3499,21.3679389312977,1.9053435114503807,0.23206106870228999,27.412145652200042,13.855023019649307,11.740346355579671,23.2973275776167,13.855023019649307,11.740346355579671,5.85741054272049,0.2639857821148447,4.506868354019041,0.02724477322210854,0.465133407047385,4322.767182130584,338.20101,7.82371559120862,446.13316151202747,33.35051,0.7715083555243049
SPO,2022-07-01 00:00,29,Mercearia,Feijão,other,95915.09763704795,4.506868354019046,1.0517194443944584,4117,15.5188661464812,1.1760714689584975,0.29401786723962436,3499,21.3679389312977,1.9053435114503807,0.4763358778625952,27.412145652200042,13.855023019649307,12.932791435368754,23.2973275776167,13.855023019649307,12.932791435368754,5.85741054272049,0.2639857821148447,4.506868354019041,0.06160352561580229,1.051719444394457,4322.767182130584,338.20101,7.82371559120862,1008.7577319587629,79.96907,1.8499508909611284
SPO,2022-07-01 00:00,29,Mercearia,Feijão,pratododia,95915.09763704795,4.506868354019046,2.4713141731154162,4117,15.5188661464812,1.1760714689584975,0.5842662746428433,3499,21.3679389312977,1.9053435114503807,0.9465648854961828,27.412145652200042,13.855023019649307,15.292667110076488,23.2973275776167,13.855023019649307,15.292667110076488,5.85741054272049,0.2639857821148447,4.506868354019041,0.1447550169198079,2.471314173115413,4322.767182130584,338.20101,7.82371559120862,2370.3634020618556,185.77835,4.297671888691319
SPO,2022-07-01 00:00,29,Mercearia,Feijão,sucosacai,95915.09763704795,4.506868354019046,0.034676823667751204,4117,15.5188661464812,1.1760714689584975,0.026386218854838085,3499,21.3679389312977,1.9053435114503807,0.042748091603053415,27.412145652200042,13.855023019649307,4.751472754050074,23.2973275776167,13.855023019649307,4.751472754050074,5.85741054272049,0.2639857821148447,4.506868354019041,0.0020311639253954503,0.034676823667751155,4322.767182130584,338.20101,7.82371559120862,33.26030927835052,2.66494,0.061648936612092024
SPO,2022-07-01 00:00,30,Mercearia,Doces e Sobremesas,other,3268.680412371134,10.47618446865282,7.6380960190751335,88,0.446950073645183,0.07618467164406528,0.07110569353446093,86,0.622376610218556,0.10855405992184115,0.1013171225937184,38.00791177175737,22.828865979381444,17.833210603829162,37.14409559512652,22.828865979381444,17.833210603829162,0.236552352899923,0.024781660854734548,10.476184468652823,0.018068095849877584,7.638096019075135,342.4329896907217,34.23711,9.998192648121387,249.66494845360825,24.95876,7.288655226396917
SPO,2022-07-01 00:00,30,Mercearia,Doces e Sobremesas,padariacafeteriabolos,3268.680412371134,10.47618446865282,2.8380884495776852,88,0.446950073645183,0.07618467164406528,0.005078978109604352,86,0.622376610218556,0.10855405992184115,0.007236937328122743,38.00791177175737,22.828865979381444,92.76804123711341,37.14409559512652,22.828865979381444,92.76804123711341,0.236552352899923,0.024781660854734548,10.476184468652823,0.006713565004856961,2.838088449577686,342.4329896907217,34.23711,9.998192648121387,92.76804123711341,9.27835,2.7095374217244697
BOG,2022-07-01 00:00,26,"Carne, Pollo & Pescados",Pollo Fresco,comidarapida,9355.224233333332,0.1941717220980775,0.11469527327595466,313,9.49635922330097,0.06067961165048544,0.03033980582524272,309,9.83137130130449,0.0636334712058543,0.03181673560292715,30.275806580366776,9.0826,10.73,29.888895314164003,9.0826,10.73,2.97652695938063,0.005779573655742922,0.19417172209807781,0.0034139357301940835,0.11469527327595487,18.1652,2.72478,15.000000000000002,10.73,1.6095,8.860348358399577
BOG,2022-07-01 00:00,26,"Carne, Pollo & Pescados",Pollo Fresco,other,9355.224233333332,0.1941717220980775,0.07947644882212285,313,9.49635922330097,0.06067961165048544,0.03033980582524272,309,9.83137130130449,0.0636334712058543,0.03181673560292715,30.275806580366776,9.0826,7.4352,29.888895314164003,9.0826,7.4352,2.97652695938063,0.005779573655742922,0.19417172209807781,0.0023656379255488393,0.07947644882212297,18.1652,2.72478,15.000000000000002,7.4352,1.11528,6.139651641600423
BOG,2022-07-01 00:00,26,"Carne, Pollo & Pescados",Cerdo Congelado,comidarapida,4374.057666666667,1.3016136885255207,0.41761375955034274,242,7.34223300970874,0.09101941747572818,0.030339805825242726,241,7.66783328030544,0.0954502068087814,0.03181673560292714,18.149616874135546,18.977777777777774,18.266666666666666,18.074618457300275,18.977777777777774,18.266666666666666,1.3916823629229,0.01811432813659985,1.3016136885255183,0.005811857036801357,0.417613759550342,56.93333333333332,10.248,18.000000000000004,18.266666666666666,3.288,5.775175644028104
BOG,2022-07-01 00:00,26,"Carne, Pollo & Pescados",Cerdo Congelado,corrientazo,4374.057666666667,1.3016136885255207,0.44199996448758905,242,7.34223300970874,0.09101941747572818,0.030339805825242726,241,7.66783328030544,0.0954502068087814,0.03181673560292714,18.149616874135546,18.977777777777774,19.333333333333332,18.074618457300275,18.977777777777774,19.333333333333332,1.3916823629229,0.01811432813659985,1.3016136885255183,0.0061512355498992465,0.4419999644875882,56.93333333333332,10.248,18.000000000000004,19.333333333333332,3.48,6.1124121779859495
BOG,2022-07-01 00:00,26,"Carne, Pollo & Pescados",Cerdo Congelado,other,4374.057666666667,1.3016136885255207,0.44199996448758905,242,7.34223300970874,0.09101941747572818,0.030339805825242726,241,7.66783328030544,0.0954502068087814,0.03181673560292714,18.149616874135546,18.977777777777774,19.333333333333332,18.074618457300275,18.977777777777774,19.333333333333332,1.3916823629229,0.01811432813659985,1.3016136885255183,0.0061512355498992465,0.4419999644875882,56.93333333333332,10.248,18.000000000000004,19.333333333333332,3.48,6.1124121779859495
SPO,2022-07-01 00:00,26,Descartáveis,"Copos, Recipientes e Pratos",,206.27835051546393,0,0,55,1.12543482709229,0,0,55,1.17521367521368,0,0,3.7505154639175258,,,3.7505154639175258,,,0.0440765706229624,0,0,0,0,,,,,,
SPO,2022-07-01 00:00,29,Descartáveis,Sacos,comidaporquilo,790.4836769759451,4.543740347757853,0.8085875475344058,113,0.425948961513815,0.04523351803686531,0.011308379509216327,110,0.67175572519084,0.07328244274809165,0.018320610687022912,7.186215245235863,2.9931271477663226,2.1305841924398625,6.995430769698628,2.9931271477663226,2.1305841924398625,0.0482738123344089,0.0021934366884394435,4.5437403477578515,0.00039033603525615815,0.8085875475344052,35.91752577319587,2.52317,7.024899253731344,6.391752577319588,0.45103,1.2557379448909303
SPO,2022-07-01 00:00,29,Descartáveis,Sacos,lanches,790.4836769759451,4.543740347757853,0.6315459998282839,113,0.425948961513815,0.04523351803686531,0.011308379509216327,110,0.67175572519084,0.07328244274809165,0.018320610687022912,7.186215245235863,2.9931271477663226,1.6640893470790379,6.995430769698628,2.9931271477663226,1.6640893470790379,0.0482738123344089,0.0021934366884394435,4.5437403477578515,0.0003048713307625719,0.6315459998282834,35.91752577319587,2.52317,7.024899253731344,4.992268041237113,0.34793,0.9686914466130886
SPO,2022-07-01 00:00,29,Descartáveis,Sacos,other,790.4836769759451,4.543740347757853,2.034510603473666,113,0.425948961513815,0.04523351803686531,0.01507783934562177,110,0.67175572519084,0.07328244274809165,0.024427480916030548,7.186215245235863,2.9931271477663226,4.020618556701031,6.995430769698628,2.9931271477663226,4.020618556701031,0.0482738123344089,0.0021934366884394435,4.5437403477578515,0.000982135830644527,2.034510603473665,35.91752577319587,2.52317,7.024899253731344,16.082474226804123,1.13659,3.164444029850747
SPO,2022-07-01 00:00,29,Descartáveis,Sacos,padariacafeteriabolos,790.4836769759451,4.543740347757853,1.0690961969214985,113,0.425948961513815,0.04523351803686531,0.007538919672810885,110,0.67175572519084,0.07328244274809165,0.012213740458015274,7.186215245235863,2.9931271477663226,4.225515463917525,6.995430769698628,2.9931271477663226,4.225515463917525,0.0482738123344089,0.0021934366884394435,4.5437403477578515,0.0005160934917761865,1.0690961969214978,35.91752577319587,2.52317,7.024899253731344,8.45103092783505,0.58762,1.636025832376579
GDL,2022-07-01 00:00,26,Abarrotes,Granos,,86.78895257946847,0,0,29,4.18470418470418,0,0,29,4.25219941348974,0,0,2.992722502740292,,,2.992722502740292,,,0.127256528708898,0,0,0,0,,,,,,
GDL,2022-07-01 00:00,31,Abarrotes,Enlatados,,24.5617509119333,0,0,3,8.10810810810811,0,0,3,8.33333333333333,0,0,8.187250303977766,,,8.187250303977766,,,0.682270858664814,0,0,0,0,,,,,,
GDL,2022-07-01 00:00,26,Abarrotes,Pasta,,49.94187313468189,0,0,19,2.74170274170274,0,0,19,2.78592375366569,0,0,2.628519638667468,,,2.628519638667468,,,0.0732285529834045,0,0,0,0,,,,,,
GDL,2022-07-01 00:00,30,Abarrotes,Arroz,other,1016.4927245761013,3.6312007156275046,3.6312007156275046,117,5.22554711924966,0.5806163465832955,0.5806163465832955,114,6.2363238512035,0.711159737417943,0.711159737417943,8.916602847158783,2.8392993145468393,2.8392993145468393,8.687972004923942,2.8392993145468393,2.8392993145468393,0.556068230074454,0.020191953549840755,3.631200715627501,0.020191953549840755,3.631200715627501,36.91089108910891,2.71078,7.344119635193135,36.91089108910891,2.71078,7.344119635193135
CWB,2022-07-01 00:00,26,Frutas e Verduras,Tubérculos,,1601.8075452611536,0,0,145,32.0088300220751,0,0,145,33.256880733945,0,0,11.046948588007956,,,11.046948588007956,,,3.67387051665402,0,0,0,0,,,,,,
MDE,2022-07-01 00:00,28,Abarrotes,Pasta,,319.59201333333334,0,0,57,2.18307162006894,0,0,55,2.95222758990875,0,0,5.810763878787879,,,5.606877426900585,,,0.171546974414028,0,0,0,0,,,,,,
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,comidaespecializada,2121.3733333333334,13.780381262452623,1.5964500983639527,81,1.78296279991195,0.2861545234426586,0.044023772837332095,77,2.31997589635432,0.39168424224163845,0.0602591141910213,27.55030303030303,22.487179487179485,16.933333333333334,26.189794238683128,22.487179487179485,16.933333333333334,0.639160389675605,0.08807873857587611,13.780381262452606,0.010203876669679608,1.596450098363951,292.3333333333333,43.849999999999994,14.999999999999998,33.86666666666667,5.08,1.7377423033067276
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,comidarapida,2121.3733333333334,13.780381262452623,3.670578178915545,81,1.78296279991195,0.2861545234426586,0.022011886418666048,77,2.31997589635432,0.39168424224163845,0.03012955709551065,27.55030303030303,22.487179487179485,77.86666666666666,26.189794238683128,22.487179487179485,77.86666666666666,0.639160389675605,0.08807873857587611,13.780381262452606,0.023460881791704292,3.67057817891554,292.3333333333333,43.849999999999994,14.999999999999998,77.86666666666666,11.68,3.9954389965792476
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,corrientazo,2121.3733333333334,13.780381262452623,3.695719125346474,81,1.78296279991195,0.2861545234426586,0.08804754567466419,77,2.31997589635432,0.39168424224163845,0.1205182283820426,27.55030303030303,22.487179487179485,19.6,26.189794238683128,22.487179487179485,19.6,0.639160389675605,0.08807873857587611,13.780381262452606,0.023621572762880353,3.6957191253464696,292.3333333333333,43.849999999999994,14.999999999999998,78.4,11.76,4.022805017103763
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,fritos,2121.3733333333334,13.780381262452623,1.8352890894577725,81,1.78296279991195,0.2861545234426586,0.044023772837332095,77,2.31997589635432,0.39168424224163845,0.0602591141910213,27.55030303030303,22.487179487179485,19.466666666666665,26.189794238683128,22.487179487179485,19.466666666666665,0.639160389675605,0.08807873857587611,13.780381262452606,0.011730440895852146,1.83528908945777,292.3333333333333,43.849999999999994,14.999999999999998,38.93333333333333,5.84,1.9977194982896238
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,other,2121.3733333333334,13.780381262452623,2.2941113618222153,81,1.78296279991195,0.2861545234426586,0.06603565925599815,77,2.31997589635432,0.39168424224163845,0.09038867128653195,27.55030303030303,22.487179487179485,16.22222222222222,26.189794238683128,22.487179487179485,16.22222222222222,0.639160389675605,0.08807873857587611,13.780381262452606,0.014663051119815182,2.2941113618222126,292.3333333333333,43.849999999999994,14.999999999999998,48.666666666666664,7.3,2.49714937286203
BAQ,2022-07-01 00:00,30,"Carne, Pollo & Pescados",Res Fresco,parrillaasadero,2121.3733333333334,13.780381262452623,0.6882334085466647,81,1.78296279991195,0.2861545234426586,0.022011886418666048,77,2.31997589635432,0.39168424224163845,0.03012955709551065,27.55030303030303,22.487179487179485,14.6,26.189794238683128,22.487179487179485,14.6,0.639160389675605,0.08807873857587611,13.780381262452606,0.004398915335944555,0.6882334085466638,292.3333333333333,43.849999999999994,14.999999999999998,14.6,2.19,0.7491448118586089
BAQ,2022-07-01 00:00,31,"Carne, Pollo & Pescados",Res Fresco,,14.6,0,0,1,0.909090909090909,0,0,1,0.934579439252336,0,0,14.6,,,14.6,,,0.136448598130841,0,0,0,0,,,,,,
VCP,2022-07-01 00:00,26,Bebidas,Cervejas,,972.9896907216495,0,0,30,15.7068062827225,0,0,30,16.0427807486631,0,0,32.43298969072165,,,32.43298969072165,,,5.20315342631898,0,0,0,0,,,,,,
BAQ,2022-07-01 00:00,28,Frutas & Verduras,Tubérculos,comidademarycolombiana,19693.88016761905,1.632870197558828,0.012311777293401719,1344,26.0566110895696,1.8805738658394726,0.038774718883288095,1146,31.5702479338843,2.672176308539945,0.05509641873278238,17.184886708219064,3.315211340206186,1.2123333333333333,14.653184648526077,3.315211340206186,1.2123333333333333,5.42531134094189,0.0885882920110193,1.6328701975588273,0.0006679522497704315,0.012311777293401712,321.57550000000003,35.2276631,10.9547098892795,2.4246666666666665,0.3394533,0.10555944093999697
BAQ,2022-07-01 00:00,28,Frutas & Verduras,Tubérculos,comidaespecializada,19693.88016761905,1.632870197558828,0.05621035522599273,1344,26.0566110895696,1.8805738658394726,0.07754943776657619,1146,31.5702479338843,2.672176308539945,0.11019283746556476,17.184886708219064,3.315211340206186,2.7675,14.653184648526077,3.315211340206186,2.7675,5.42531134094189,0.0885882920110193,1.6328701975588273,0.0030495867768595038,0.05621035522599269,321.57550000000003,35.2276631,10.9547098892795,11.07,1.5498,0.48193970000824066
