region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg,diff_net_GMV,diff_net_dct,ROI
BAQ,689884,20240101_BAQ_comidarapida_piloto_NB_azucaryendulzantes_W1,9.0,Azúcar & endulzantes,control,447,12,628.5042823086,24.767439085,15.0,0.08211666666666666,54.120544399039254,28.792132825696694,0.026845637583892617,52.375356859049994,4.5100453665866045,2.0639532570833334,-9.762784922241451,109.38137507092617,-0.08925454553767466
BAQ,689884,20240101_BAQ_comidarapida_piloto_NB_azucaryendulzantes_W1,9.0,Azúcar & endulzantes,test,147,18,1363.0650741513,117.526371817,32.0,0.08124,117.41662152823456,-0.10975028876544174,0.12244897959183673,75.72583745285,6.523145640457475,6.529242878722222,-9.762784922241451,109.38137507092617,-0.08925454553767466
BAQ,689887,20240101_BAQ_comidarapida_piloto_NB_cerdo_W1,12.0,Cerdo,control,502,4,38.0332415253,0.757304024,8.0,0.15725,5.90957820019282,1.0512607440001003,0.00796812749003984,9.508310381325,1.477394550048205,0.189326006,2.3764803520492817,17.74520761609562,0.1339223751822277
BAQ,689887,20240101_BAQ_comidarapida_piloto_NB_cerdo_W1,12.0,Cerdo,test,219,12,155.1105773299,18.075585268,30.0,0.15107692307692308,22.699770888149338,4.624185620149339,0.0547945205479452,12.925881444158334,1.8916475740124448,1.5062987723333334,2.3764803520492817,17.74520761609562,0.1339223751822277
BAQ,689888,20240101_BAQ_comidarapida_piloto_NB_contenedores_W1,8.0,Contenedores,control,239,8,59.7886546606,0.37763771,13.0,0.08712222222222223,10.932402957861251,0.78737103628568,0.03347280334728033,7.473581832575,1.3665503697326564,0.04720471375,-10.490306080574117,29.921291346518824,-0.3505967024980894
BAQ,689888,20240101_BAQ_comidarapida_piloto_NB_contenedores_W1,8.0,Contenedores,test,194,31,392.3467717143,30.227825722,56.0,0.08474857142857144,28.304985993246312,-1.9228397287536902,0.15979381443298968,12.65634747465484,0.9130640642982681,0.9750911523225806,-10.490306080574117,29.921291346518824,-0.3505967024980894
BAQ,689889,20240101_BAQ_comidarapida_piloto_NB_cubiertosypitillos_W1,10.0,Cubiertos & pitillos,control,415,10,4.9215227752,0.514502116,19.0,0.16097,0.75965676240956,-0.16836057047498001,0.024096385542168676,0.49215227751999996,0.075965676240956,0.0514502116,0.8393730987623733,2.08608296893253,0.4023680319828742
BAQ,689889,20240101_BAQ_comidarapida_piloto_NB_cubiertosypitillos_W1,10.0,Cubiertos & pitillos,test,208,15,21.0998040249,2.343953909,72.0,0.16390625,3.30619969801102,0.9622457890110199,0.07211538461538461,1.40665360166,0.22041331320073468,0.15626359393333333,0.8393730987623733,2.08608296893253,0.4023680319828742
BAQ,689891,20240101_BAQ_comidarapida_piloto_NB_embutidos_W1,15.0,Embutidos,control,471,6,55.022733050300005,0.0,32.0,0.08933333333333333,6.05193560349767,0.0,0.012738853503184714,9.170455508383334,1.0086559339162784,0.0,-6.296046860421592,11.722923716,-0.5370713836368696
BAQ,689891,20240101_BAQ_comidarapida_piloto_NB_embutidos_W1,15.0,Embutidos,test,233,14,74.6570153591,11.722923716,43.0,0.09815714285714286,8.42072185688405,-3.30220185911595,0.060085836909871244,5.332643954221429,0.601480132634575,0.837351694,-6.296046860421592,11.722923716,-0.5370713836368696
BAQ,689893,20240101_BAQ_comidarapida_piloto_NB_empaqueyenvoltura_W1,15.0,Empaque & envoltura,control,506,4,35.4295127116,0.0,5.0,0.2066,6.9149538982498395,0.0,0.007905138339920948,8.8573781779,1.7287384745624599,0.0,0.8080012107409269,10.520971925,0.07679910340041392
BAQ,689893,20240101_BAQ_comidarapida_piloto_NB_empaqueyenvoltura_W1,15.0,Empaque & envoltura,test,213,5,70.1397563556,10.520971925,15.0,0.20393333333333333,14.23981341306744,3.718841488067439,0.023474178403755867,14.02795127112,2.847962682613488,2.104194385,0.8080012107409269,10.520971925,0.07679910340041392
BAQ,689894,20240101_BAQ_comidarapida_piloto_NB_frutas_W1,15.0,Frutas,control,457,25,107.2507944895,8.766387706,87.2,0.2974333333333333,29.6285060110425,10.515857447199238,0.05470459518599562,4.29003177958,1.1851402404417,0.35065550823999997,-2.003967743885168,4.2134359992625825,-0.47561366643183706
BAQ,689894,20240101_BAQ_comidarapida_piloto_NB_frutas_W1,15.0,Frutas,test,162,14,46.3299788125,7.320995755,40.7,0.2698631578947368,12.712352224280881,4.86129290997908,0.08641975308641975,3.3092842008928574,0.9080251588772058,0.5229282682142857,-2.003967743885168,4.2134359992625825,-0.47561366643183706
BAQ,689895,20240101_BAQ_comidarapida_piloto_NB_gaseosas_W1,10.0,Gaseosas,control,326,6,285.4606249993,13.647709207,191.0,0.11586470588235294,29.54653992232696,14.09240589702142,0.018404907975460124,47.57677083321667,4.9244233203878265,2.2746182011666667,-1.517004072074986,44.93555118603374,-0.03375955189232174
BAQ,689895,20240101_BAQ_comidarapida_piloto_NB_gaseosas_W1,10.0,Gaseosas,test,189,17,544.6957123924,52.847873395,401.0,0.12928125000000001,60.54828958426488,7.700416189264878,0.08994708994708994,32.04092425837647,3.561664093192052,3.108698435,-1.517004072074986,44.93555118603374,-0.03375955189232174
BAQ,689896,20240101_BAQ_comidarapida_piloto_NB_granos_W1,5.0,Granos,control,477,18,154.9444703375,10.769758996,163.0,0.10335714285714286,15.22882890238279,3.9586333653391605,0.03773584905660377,8.608026129861111,0.8460460501323772,0.5983199442222222,-1.1412085686724902,-1.522931213010482,NO APLICA
BAQ,689896,20240101_BAQ_comidarapida_piloto_NB_granos_W1,5.0,Granos,test,224,11,53.160015889,3.534565674,53.0,0.09602000000000001,4.48734381188882,0.9527781378888205,0.049107142857142856,4.832728717181818,0.4079403465353473,0.3213241521818182,-1.1412085686724902,-1.522931213010482,NO APLICA
BAQ,689897,20240101_BAQ_comidarapida_piloto_NB_harinasymezclas_W1,7.0,Harinas & mezclas,control,515,9,39.5862685375,0.0,86.0,0.15805,6.6829913817892805,0.0,0.017475728155339806,4.398474281944444,0.7425545979765867,0.0,1.9758306546078828,3.0839751019999997,0.6406765908474844
BAQ,689897,20240101_BAQ_comidarapida_piloto_NB_harinasymezclas_W1,7.0,Harinas & mezclas,test,188,6,48.3381912073,3.083975102,102.0,0.16842857142857143,7.49942202801834,3.38383927771734,0.031914893617021274,8.056365201216666,1.24990367133639,0.5139958503333334,1.9758306546078828,3.0839751019999997,0.6406765908474844
BAQ,689898,20240101_BAQ_comidarapida_piloto_NB_huevos_W1,5.0,Huevos,control,430,10,170.0497934316,18.158646711,43.0,0.0389,6.61493696448924,-11.54370974651076,0.023255813953488372,17.00497934316,0.661493696448924,1.8158646711,-0.05379775081855254,0.9724728360418622,NO APLICA
BAQ,689898,20240101_BAQ_comidarapida_piloto_NB_huevos_W1,5.0,Huevos,test,182,10,95.5908898298,8.65822563,23.0,0.0389,3.7184856143792198,-4.939740015620781,0.054945054945054944,9.55908898298,0.371848561437922,0.865822563,-0.05379775081855254,0.9724728360418622,NO APLICA
BAQ,689899,20240101_BAQ_comidarapida_piloto_NB_implementosdeaseo_W1,15.0,Implementos de aseo,control,457,1,1.9354661016,0.232256355,2.0,0.2822,0.54618853387152,0.31393217887152003,0.002188183807439825,1.9354661016,0.54618853387152,0.232256355,1.2389567550511407,3.072735801301969,0.4032096591337837
BAQ,689899,20240101_BAQ_comidarapida_piloto_NB_implementosdeaseo_W1,15.0,Implementos de aseo,test,312,5,18.2742981988,3.231300315,10.0,0.27244,4.684582758908721,1.4532824439087202,0.016025641025641024,3.65485963976,0.9369165517817442,0.6462600629999999,1.2389567550511407,3.072735801301969,0.4032096591337837
BAQ,689900,20240101_BAQ_comidarapida_piloto_NB_panaderiayreposteria_W1,15.0,Panadería & repostería,control,575,3,18.0355084744,0.543726165,5.0,0.16290000000000002,2.99415707915534,1.3299637828126198,0.0052173913043478265,6.011836158133334,0.9980523597184466,0.181242055,-0.37576835016124277,0.5829056270434783,-0.6446469766764057
BAQ,689900,20240101_BAQ_comidarapida_piloto_NB_panaderiayreposteria_W1,15.0,Panadería & repostería,test,205,1,7.397674788,0.776755825,2.0,0.1723,1.2746193659724,0.4978635409724001,0.004878048780487805,7.397674788,1.2746193659724,0.776755825,-0.37576835016124277,0.5829056270434783,-0.6446469766764057
BAQ,689901,20240101_BAQ_comidarapida_piloto_NB_papelytoallas_W1,15.0,Papel & toallas,control,350,21,61.246753176599995,1.869454437,93.0,0.199152,12.65253585566556,6.228227880572,0.06,2.916512056028571,0.6025017074126457,0.08902163985714286,16.905398604097677,64.76711166945714,0.261018257080467
BAQ,689901,20240101_BAQ_comidarapida_piloto_NB_papelytoallas_W1,15.0,Papel & toallas,test,170,41,411.1205534935,65.675132396,609.0,0.20339999999999997,87.8180276891638,20.905161553778925,0.2411764705882353,10.027330573012195,2.141903114369849,1.6018324974634146,16.905398604097677,64.76711166945714,0.261018257080467
BAQ,689902,20240101_BAQ_comidarapida_piloto_NB_pasta_W1,13.0,Pasta,control,532,5,38.8392002115,6.455672667,27.0,0.20065,7.9562963198431795,1.3481114643008996,0.009398496240601503,7.7678400423,1.5912592639686358,1.2911345334,0.7676626495732681,1.20232823406391,NO APLICA
